"m,n,n,k,m",match
"k,n,m,a,b",match
"ojis,kole,zo,wo,gode",spell
"wo,wo,chaje,zo,kole",Sound
"t,v,p,v,p",match
"e,d,d,d,v",match
"p,p,v,m,d",matchSound
"d,d,e,d,d",match
"t,e,d,v,m",match
"m,t,t,v,d",matchSound
"t,d,p,d,p",matchfirst
"v,m,t,p,m",matchfirst
"k,b,p,n,m",matchSound
"d,m,v,d,v",matchfirst
"d,p,p,d,m",matchfirst
"woule,ojis,jere,zipe,kole",spell
"kite,chaje,koupe,zile,chaje",spell
"wole,zile,gode,zipe,ojis",Sound
"p,v,p,t,l",match
"v,t,i,s,p",match
"s,s,p,i,t",matchSound
"p,p,v,v,v",match
"p,i,i,t,l",match
"n,m,n,n,p",match
"v,l,s,l,p",matchSound
"t,p,l,p,v",matchfirst
"s,p,l,t,t",matchfirst
"p,l,t,t,l",matchfirst
"p,v,t,l,l",matchfirst
"zile,wole,zile,koupe,chache",spell
"wole,koupe,wo,zo,chache",spell
"gode,chaje,chache,wole,chache",Sound
"k,j,w,j,z",match
"k,j,o,j,z",match
"m,n,k,p,a",match
"j,j,j,z,k",matchSound
"z,w,c,c,k",match
"ch,w,c,w,c",match
"o,k,z,j,j",matchSound
"w,ch,z,o,ch",matchfirst
"w,k,w,j,o",matchfirst
"w,o,z,j,j",matchfirst
"j,k,k,ch,o",matchfirst
"chaje,kite,chaje,wole,chaje",spell
"jere,koupe,zile,jere,zile",spell
"m,b,p,p,a",matchSound
"cho,jete,jete,zile,jete",Sound
"z,k,o,j,o",match
"z,c,j,z,o",match
"z,j,z,c,w",matchSound
"ch,z,w,c,w",match
"o,k,k,o,z",match
"o,c,z,j,z",matchSound
"ch,ch,z,k,ch",matchfirst
"k,z,j,z,w",matchfirst
"z,z,ch,o,w",matchfirst
"n,n,k,m,b",matchfirst
"w,w,w,j,ch",matchfirst
"zile,koupe,kole,cho,zile",spell
"jete,zipe,jete,wole,jere",spell
"gode,zipe,wo,chaje,koule",Sound
"o,k,o,k,k",match
"z,k,z,o,c",match
"z,k,o,k,z",matchSound
"c,j,o,k,w",match
"o,w,ch,o,j",match
"o,w,k,o,k",matchSound
"b,p,m,p,p",matchfirst
"o,o,ch,w,k",matchfirst
"ch,z,w,w,w",matchfirst
"w,z,ch,j,o",matchfirst
"k,k,j,k,k",matchfirst
"gode,kole,jete,ojis,koule",spell
"jete,zile,zipe,jete,chache",spell
"zipe,chache,ojis,gode,zipe",Sound
"p,k,b,n,b",matchfirst
"zo,jete,woule,zipe,wole",spell
