"ఫ,చ,మ,ల,ద",match
"ర,ప,థ,న,త",match
"ఇ,ఆ,ఆః,ఊ,ఓ",match
"ఉ,ఏ,అం,ఎ,ఈ",match
"ఒ,అ,ఎ,ఈ,ఒ",match
"ఎ,అ,ఈ,ఓ,ఆః",match
"కి,కా,నీ,నా,ని",match
"కీ,ను,కు,నీ,నీ",match
"కా,కీ,నా,నీ,నీ",match
"చు,బి,దా,పా,లీ",match
"మీ,బా,లు,రి,ఫీ",match
"పు,రా,థు,తు,రీ",match
"బ,త,ద,ల,థ",match
"చీ,తీ,పీ,లా,పి",match
"దీ,ఫి,థీ,లి,తి",match
"యి,దీ,జి,సీ,ఞు",match
"ణీ,ఞి,గా,జీ,ణు",match
"యు,ఞా,ధా,ధు,హీ",match
"యీ,టీ,ధీ,జు,సు",match
"టి,సి,ఖు,ఖీ,యా",match
"ఠు,డీ,డు,డి,ఱీ",match
"ఠా,భీ,ఱు,క్షా,ఝా",match
"భి,ఛీ,ఢు,ఢి,భా",match
"జ,ఖ,ఞ,ధ,గ",match
"ఠి,షు,షి,వా,వి",match
"ఢా,వు,షీ,క్షు,ఛు",match
"చూ,నృ,థూ,లూ,కె",match
"చృ,పౄ,తృ,బౄ,ఫె",match
"థె,కూ,లౄ,ఫూ,నూ",match
"మౄ,బె,తౄ,తె,దె",match
"థు,రీ,ఫీ,ము,చి",match
"మె,లృ,చె,బూ,ఫౄ",match
"జూ,జృ,సౄ,దృ,ణూ",match
"దౄ,ణౄ,గూ,దే,గె",match
"ఞ,ద,హ,గ,ణ",match
"ణె,జె,జౄ,సృ,గౄ",match
"గృ,ణృ,సూ,దూ,సె",match
"యె,సృ,యౄ,ఞృ,ఞె",match
"ధె,యూ,ఖూ,హె,ధృ",match
"ఞౄ,యృ,టె,టౄ,టూ",match
"సె,ఖౄ,హౄ,ఖె,హృ",match
"టృ,ధౄ,హూ,ధూ,సౄ",match
"ఱె,డూ,భె,ఱౄ,ఝౄ",match
"ఢౄ,ఠృ,షె,ఢృ,ఛె",match
"దే,థొ,చై,దై,తో",match
"ఞ,ణ,య,హ,ట",match
"రై,దో,చో,ఫే,నో",match
"మే,థై,బౄ,బూ,నే",match
"తై,నొ,కే,కై,ఫొ",match
"చొ,పో,నై,కో,థోపే",match
"ధో,సొ,ణై,హే,జే",match
"ఖో,ఞై,యై,గే,దై",match
"ణొ,సో,ఖై,ఞొ,ధై",match
"జై,యొ,సై,గై,హై",match
"ణో,జొ,ఞో,సే,దో",match
"ఛో,ఛే,ఢో,ఢై,వై",match
"ష,క్ష,త్ర,వ,ఠ",match
"డో,ఱై,ఱే,షై,భో",match
"క్షే,క్షొ,ఝో,డొ,ఢొ",match
"డై,వే,క్షో,ఛొ,ఢే",match
"ఠై,ఝొ,భై,షొ,ఠే",match
"దః,తౌ,బౌ,రః,పం",match
"నౌ,లం,ఫౌ,నః,కౌ",match
"దౌ,చౌ,ఫః,మౌ,లః",match
"కః,చం,పౌ,రౌ,రం",match
"తః,మః,తం,పః,చః",match
"ణః,గౌ,ధః,టౌ,దం",match
"ఠ,భ,డ,ఛ,ఱ",match
"గం,ఖః,దః,ఖం,హం",match
"ఖౌ,జౌ,సౌ,ణౌ,జః",match
"ఛౌ,షం,ఱం,ఢౌ,భం",match
"క్షః,క్షం,ఱః,ఝః,ఢః",match
"ఛం,భః,వం,ఠః,వౌ",match
"ఢం,డం,ఠౌ,ఱౌ,షౌ",match
"ఝం,ఝౌ,డః,ఛః,వః",match
"త్ర,ఢ,డ,ఱ,ష",match
"జ్ఞ,ఛ,ఝ,ఠ,భ",match
