"ಹ,ಥ,ಙ,ಶ,ಮ",match
"ಪ,ನ,ರ,ಣ,ಡ",match
"ಕೀ,ಲಿ,ಮಾ,ನಾ,ಘಿ",match
"ಲು,ರು,ರೀ,ಘು,ರಾ",match
"ನಿ,ಕು,ಮೀ,ಕಾ,ಲೀ",match
"ನು,ಘಾ,ಘೀ,ಮಿ,ಮು",match
"ದು,ಜಾ,ತೀ,ಙು,ಥು",match
"ದಿ,ಚಾ,ಗು,ಬಿ,ದೀ",match
"ಚಿ,ಚೀ,ಬು,ಗೀ,ಬೀ",match
"ಭಾ,ಸಿ,ಡೀ,ಹು,ಧಾ",match
"ಧೀ,ಡು,ಧಿ,ಠಾ,ಛಿ",match
"ಟೀ,ಠಿ,ಭು,ಡಿ,ಭೀ",match
"ಶ,ತ,ಯ,ಸ,ಣ",match
"ಹೀ,ಹಾ,ಖಾ,ಖು,ಟಾ",match
"ಟಿ,ಢಾ,ಝೀ,ವೀ,ಛು",match
"ಷಿ,ಞಿ,ಮೀ,ಞೀ,ಷಾ",match
"ೞು,ಳಾ,ಳಿ,ಷು,ಮು",match
"ಱೀ,ೞಿ,ಲಿ,ಱಾ,ೞಾ",match
"ಞು,ಲು,ಲೀ,ಮಾ,ಮಿ",match
"ಳು,ಱು,ಳೀ,ಲಾ,ಱಿ",match
"ಕೇ,ಕೂ,ನೇ,ಘೃ,ಮೆ",match
"ನೂ,ಕೃ,ಕೆ,ನೆ,ಮೈ",match
"ಘೂ,ನೃ,ನೈ,ಮೂ,ಮೇ",match
"ಛ,ಞ,ಝ,ಠ,ವ",match
"ಕೈ,ಮೃ,ಘೈ,ಘೆ,ಘೇ",match
"ಘೂ,ಘೇ,ನೂ,ಘೈ,ಘೂ",match
"ರೃ,ಚೃ,ತೂ,ಥೈ,ಪೃ",match
"ಙೇ,ಲೃ,ಥೆ,ಙೈ,ಬೈ",match
"ಫೂ,ಚೇ,ತೆ,ಪೇ,ಬೃ",match
"ರೇ,ತೃ,ಬೂ,ಫೆ,ಙೂ",match
"ಸಿ,ಢೀ,ಝು,ಭಿ,ಧೀ",match
"ಬೇ,ಪೂ,ಲೇ,ರೂ,ಫೈ",match
"ಜೆ,ಯೂ,ಟೂ,ಟೇ,ಸೈ",match
"ಗೆ,ಹೇ,ಶೃ,ಟೆ,ಹೆ",match
"ಱ,ಢ,ಛ,ೞ,ಲ",match
"ಜೃ,ಹೈ,ಹೂ,ಗೇ,ಡೈ",match
"ದೃ,ದೆ,ಣೆ,ಧೃ,ಖೃ",match
"ಝೈ,ವೂ,ಞೇ,ಷೇ,ಠೂ",match
"ಭೆ,ಛೂ,ಛೇ,ವೆ,ಭೈ",match
"ಢೈ,ಞೂ,ಠೆ,ಭೇ,ಢೆ",match
"ಛೆ,ಞೈ,ಷೂ,ಠೈ,ಭೂ",match
"ಢೃ,ಷೆ,ಝೃ,ಝೇ,ವೈ",match
"ೞೂ,ಳೆ,ಮೂ,ಲೃ,ೞೆ",match
"ಲೆ,ೞೈ,ಱೆ,ೞೇ,ಮೈ",match
"ಘಃ,ನಂ,ಲೊ,ಕಃ,ರೊ",match
"ಷ,ಢ,ೞ,ಛ,ಝ",match
"ಮೌ,ಕೋ,ಕೊ,ನೌ,ರಂ",match
"ರೋ,ಘೌ,ಮಃ,ಮೋ,ಘೊ",match
"ನಃ,ಲೌ,ಮಂ,ಲೋ,ಘಂ",match
"ನೊ,ಲಃ,ಕಂ,ರೌ,ನೋ",match
"ಙಂ,ಫಃ,ಚೋ,ತೌ,ಚೊ",match
"ಫೌ,ಫೋ,ಙೊ,ಥೊ,ಚಃ",match
"ತೊ,ಬಃ,ಬೊ,ಪೌ,ಥೌ",match
"ಥಃ,ಪೋ,ಥೋ,ಫೊ,ಬೌ",match
"ಚೌ,ತಃ,ಚಂ,ಪಂ,ಫಂ",match
"ಗೌ,ಯಂ,ಯೌ,ಣೌ,ಶೌ",match
"ಆ,ಅಂ,ಅಃ,ಅ,ಊ",match
"ಶಃ,ದೊ,ಗೋ,ಶೊ,ದೋ",match
"ದಃ,ಣಃ,ಣಂ,ಜಂ,ಶೋ",match
"ಗಂ,ಯೊ,ಗೊ,ಜೋ,ಜಃ",match
"ದೌ,ದಂ,ಯಃ,ಣೊ,ಗಃ",match
"ಹೌ,ಖೊ,ಡಂ,ಡೌ,ಡೊ",match
"ಖೋ,ಟೌ,ಖಃ,ಸೋ,ಧಂ",match
"ಟೊ,ಸಃ,ಧೋ,ಧಃ,ಧೊ",match
"ಟೋ,ಖೌ,ಸೌ,ಹೋ,ಟಂ",match
"ಹೊ,ಸಂ,ಹಃ,ಖಂ,ಡಃ",match
"ಢೊ,ಠಂ,ಛಂ,ಠೊ,ಝೌ",match
"ಅಃ,ಈ,ಎ,ಉ,ಆ",match
"ವೊ,ಭಂ,ವೋ,ಭಃ,ಝೊ",match
"ಭೊ,ಢಂ,ಭೋ,ಢಃ,ಭೌ",match
"ಷೊ,ಷೌ,ಱೋ,ಷೋ,ಞೌ",match
"ಲಃ,ಮೋ,ಳೌ,ಮಃ,ಳಃ",match
"ಞೋ,ಷಂ,ಳಂ,ಞಂ,ಮಂ",match
"ೞಃ,ಮೊ,ಞೊ,ಮೌ,ಲೊ",match
"ಳೊ,ಲಂ,ೞೊ,ಱೊ,ೞೌ",match
"ಔ,ಇ,ಎ,ಏ,ಅಂ",match
"ಆ,ಊ,ಈ,ಉ,ಅಃ",match
