"h,h,l,b,h",match
"a,t,h,h,c",match
"cala,dlani,dla,sha,sha",spell
"bha,dlani,hamba,sandla,sha",Sound
"l,v,k,l,t",match
"k,k,t,k,j",match
"i,t,t,l,v",matchSound
"l,v,l,t,l",match
"i,j,n,t,l",match
"n,k,k,i,d",matchSound
"l,k,i,v,t",matchfirst
"k,i,t,d,t",matchfirst
"s,b,c,s,l",matchSound
"v,v,k,l,d",matchfirst
"n,t,l,d,l",matchfirst
"dli,tsintsitsa,inja,dzilita,inja",spell
"titulo,nklinklita,dzilita,titulo,dibanisa",spell
"khi,tsi,tsintsitsa,tsi,khisimusi",Sound
"s,s,h,o,l",match
"l,l,h,m,s",match
"h,h,m,l,g",matchSound
"h,s,h,l,o",match
"s,l,h,l,h",match
"b,l,l,b,a",match
"g,l,h,g,m",matchSound
"h,g,s,m,m",matchfirst
"g,m,s,l,s",matchfirst
"s,l,h,h,h",matchfirst
"h,h,g,s,m",matchfirst
"sho,sola,hlo,kho,sho",spell
"mhlo,mosa,kho,kho,gana",spell
"mbho,mbho,mhlo,mbhonya,sola",Sound
"t,t,n,e,n",match
"t,t,w,t,t",match
"c,t,c,c,a",match
"t,n,n,e,n",matchSound
"n,n,t,w,n",match
"t,t,n,e,t",match
"n,e,e,w,n",matchSound
"w,w,t,n,n",matchfirst
"w,t,n,w,n",matchfirst
"w,w,n,w,t",matchfirst
"n,n,w,t,w",matchfirst
"tjeleka,tsebula,kle,tjeleka,tsetselela",spell
"weta,tse,tsetselela,netiseka,nembheza",spell
"h,s,c,h,c",matchSound
"kle,wena,weta,kle,tse",Sound
"u,m,s,n,l",match
"l,n,m,s,f",match
"c,n,u,m,s",matchSound
"l,f,l,f,m",match
"f,l,f,u,s",match
"l,s,s,n,c",matchSound
"f,c,s,f,c",matchfirst
"s,u,u,l,l",matchfirst
"l,m,f,m,s",matchfirst
"t,n,s,s,t",matchfirst
"m,l,s,s,m",matchfirst
"mchukulute,fuca,mkhulise,fuca,mkhu",spell
"shumayela,sisu,fuca,fuca,sisu",spell
"chuma,mkhu,fuca,chuma,mkhu",Sound
"n,n,l,f,l",match
"n,u,s,s,m",match
"s,m,m,m,f",matchSound
"c,u,n,l,n",match
"l,n,c,u,n",match
"c,n,n,u,u",matchSound
"b,n,b,b,t",matchfirst
"u,s,c,l,c",matchfirst
"c,m,l,f,c",matchfirst
"m,f,f,s,m",matchfirst
"f,f,c,m,f",matchfirst
"chu,mkhu,funa,chu,lungisa",spell
"mlungute,fuca,zuba,fuca,mchukulute",spell
"mkhu,umfula,chuma,funa,sisu",Sound
"c,t,t,c,c",matchfirst
"nhlanhlatseka,sha,kha,hamba,sha",spell
