"l,c,a,z,b",match
"z,l,m,b,d",match
"av,lala,vala,ac,az",spell
"ad,av,vala,caca,al",Sound
"w,z,b,v,z",match
"e,e,b,s,b",match
"z,e,b,s,s",matchSound
"e,z,b,e,w",match
"z,y,v,e,v",match
"w,e,s,w,e",matchSound
"b,z,y,b,w",matchfirst
"z,w,s,z,s",matchfirst
"d,m,a,m,z",matchSound
"v,z,s,b,s",matchfirst
"s,b,y,s,s",matchfirst
"bele,va,va,yena,yena",spell
"vo,sa,vi,se,sa",spell
"so,ve,wela,vo,vu",Sound
"q,q,n,l,i",match
"i,i,s,i,n",match
"p,p,l,l,s",matchSound
"q,i,s,q,l",match
"i,i,s,l,n",match
"z,z,l,b,v",match
"s,s,p,s,p",matchSound
"s,s,i,q,p",matchfirst
"i,i,q,p,p",matchfirst
"q,s,q,s,p",matchfirst
"p,q,i,s,i",matchfirst
"sisi,pesi,ip,sisi,pesi",spell
"leli,is,sila,pesi,is",spell
"qiqa,il,in,pesi,sila",Sound
"o,f,o,f,m",match
"l,l,l,o,o",match
"b,d,m,z,l",match
"k,l,l,m,b",matchSound
"k,f,k,b,l",match
"k,k,l,o,b",match
"b,b,l,m,k",matchSound
"b,o,m,k,l",matchfirst
"k,b,l,o,l",matchfirst
"k,o,k,b,l",matchfirst
"m,b,k,l,l",matchfirst
"om,ob,of,bobu,ok",spell
"lolu,of,om,ob,bobu",spell
"z,a,c,l,d",matchSound
"lolu,ok,of,om,lolu",Sound
"h,m,u,u,m",match
"l,x,h,u,m",match
"m,k,x,l,u",matchSound
"l,k,m,h,h",match
"m,h,k,k,l",match
"x,h,m,l,u",matchSound
"u,l,u,u,x",matchfirst
"x,u,l,l,l",matchfirst
"u,u,l,u,l",matchfirst
"b,l,v,v,c",matchfirst
"l,u,x,u,x",matchfirst
"luleka,xukuxa,xula,lula,xukuxa",spell
"xukuxa,uk,lula,xukuxa,ux",spell
"xula,uh,xukuxa,lula,luleka",Sound
"x,u,m,x,u",match
"k,m,k,m,l",match
"k,l,h,u,m",matchSound
"l,l,k,h,m",match
"u,h,h,x,l",match
"x,k,k,h,k",matchSound
"l,d,d,c,d",matchfirst
"u,u,x,l,u",matchfirst
"l,x,l,u,x",matchfirst
"l,l,u,x,x",matchfirst
"x,x,l,u,u",matchfirst
"um,uh,uk,uh,ux",spell
"um,uk,uh,uk,ul",spell
"luleka,xukuxa,ux,uk,luleka",Sound
"a,a,b,b,m",matchfirst
"cala,bala,vala,cala,vala",spell
