"f,ŋ,mp,a,nk",match
"ng,nk,r,nk,ŋ",match
"aay,baal,baal,baal,maam",spell
"aar,baal,baat,aar,aay",Sound
"saan,aay,baal,baal,saan",Sound
"n,j,j,j,à",match
"m,j,n,r,g",match
"àgg,jàmm,jàmm,nàr,àrr",spell
"àrr,àgg,àrr,jàmm,àll",spell
"àll,àll,àrr,àll,àgg",Sound
"jàmm,àrr,àrr,àll,àgg",Sound
"q,c,l,s,q",match
"n,nk,ng,ng,ng",match
"c,c,q,s,l",match
"q,l,l,e,e",match
"qel,sell,pecc,lew,lew",spell
"lew,set,pecc,sell,set",spell
"qel,sell,qel,set,qel",Sound
"pecc,lew,sell,pecc,lew",Sound
"c,c,t,c,s",match
"t,ee,ee,s,c",matchSound
"peer,peer,teen,peer,peer",spell
"cees,cees,cees,teen,cees",spell
"pank,nga,fann,ŋas,ŋas",spell
"cees,peer,peer,cees,cees",Sound
"cees,cees,teen,cees,teen",Sound
"é,l,p,p,l",match
"b,l,p,s,nd",match
"bépp,lénn,lénn,lénn,bépp",spell
"lénn,léb,léb,lénn,ndél",spell
"bépp,léb,ndél,lénn,ndél",Sound
"léb,ndél,lénn,lénn,ndél",Sound
"w,t,t,n,w",match
"t,r,r,n,w",match
"pank,ŋas,fann,am,fann",spell
"t,w,w,ée,n",match
"wéen,néen,wéey,réen,néen",spell
"réen,néen,wéey,néen,wéey",spell
"wéen,wéey,néen,wéey,wéen",Sound
"wéen,néen,wéey,wéey,wéey",Sound
"t,ë,k,j,b",match
"j,b,b,j,ë",match
"kër,ëmb,ëmb,jën,jën",spell
"ëmb,jëkk,mbër,mbër,ëtt",spell
"jëkk,ëtt,ëmb,ëmb,jëkk",Sound
"ŋas,nga,ŋas,ana,nga",spell
"ëtt,ëtt,ëmb,kër,jën",Sound
"c,s,s,i,c",match
"gg,t,c,t,g",match
"gis,gis,cinn,siggi,dig",spell
"gis,gis,dig,dig,dig",spell
"siggi,dig,siggi,gis,dig",Sound
"cinn,siggi,siggi,digg,dig",Sound
"s,ii,s,jj,jj",match
"ii,j,t,t,t",match
"s,ii,j,ii,jj",match
"am,fann,ana,am,am",Sound
"jiit,siddiit,siit,siit,jiit",spell
"siddiit,siit,siit,siit,siit",spell
"siit,siddiit,siis,siis,tijji",Sound
"siddiit,siit,jiit,siis,tijji",Sound
"w,w,y,o,o",match
"s,y,s,nt,y",match
"xont,xol,sow,wow,xol",spell
"xont,xont,xol,wow,xont",spell
"woy,wow,woy,xont,woy",Sound
"woy,sow,xol,wow,sow",Sound
"m,aa,m,s,t",match
"nt,m,m,nt,t",match
"y,y,nc,y,nc",match
"nt,m,y,y,nt",match
"woo,tooy,woo,woo,xoox",spell
"tooy,tooy,xoox,xoox,tooy",spell
"moom,tooy,woo,tooy,xoox",Sound
"woo,xoox,woo,xoox,woo",Sound
"s,s,aa,m,m",match
"baat,aay,aar,saan,aay",spell
