"ত,ত,ম,য়,অ",match
"র,অ,য়,ত,অ",match
"অপর,অক্ষম,অত,অপর,অক্ষম",spell
"অত,অক্ষম,অক্ষম,অক্ষ,অপর",Sound
"ঢ়,ঢ়,ড়,র,ষ",match
"র,আ,ল,ল,আ",match
"ল,র,ঢ়,র,ল",matchSound
"ড়,আ,ল,ড়,র",match
"র,ষ,ঙ,র,ষ",match
"ল,ষ,ল,ষ,ড়",matchSound
"র,আ,ল,র,আ",matchfirst
"আ,র,র,র,আ",matchfirst
"ক,অ,ক,অ,প",matchSound
"র,আ,র,র,আ",matchfirst
"আ,র,র,ল,ল",matchfirst
"রাঙা,আড়াল,ডাঙা,লাল,রাঙা",spell
"আড়াল,লাল,লাঙল,ডাঙা,লাঙল",spell
"আড়াল,লাঙল,আড়াল,রাঙা,লাল",Sound
"ঠ,জ,ঞ,ই,ঞ",match
"ঝ,চ,চ,ন,ন",match
"ঠ,জ,চ,জ,ন",matchSound
"ন,ঠ,ঞ,ঝ,জ",match
"ই,চ,ঠ,ঠ,জ",match
"ট,য়,র,প,ক",match
"ই,ঝ,ই,ঠ,ঝ",matchSound
"চ,ঝ,ঝ,ই,ন",matchfirst
"জ,জ,জ,ঝ,ন",matchfirst
"জ,ঝ,ঝ,ঠ,ঝ",matchfirst
"ঝ,জ,জ,জ,ঝ",matchfirst
"জিহ্বা,জি,ঝি,নিজ,চিঠি",spell
"নিজ,চি,ঝি,জিহ্বা,নিজ",spell
"ঝি,চি,ঠি,নিজ,ইঞ্চি",Sound
"র,ঈ,ঈ,ণ,শ",match
"ব,ণ,র,র,ঈ",match
"ক,ম,য়,ম,প",match
"শ,ব,শ,র,ণ",matchSound
"শ,ঈ,ব,ণ,ত",match
"র,ঈ,ত,ব,র",match
"শ,শ,র,ণ,শ",matchSound
"ত,শ,ত,শ,শ",matchfirst
"ব,ব,শ,ব,ব",matchfirst
"ব,শ,ব,শ,ব",matchfirst
"শ,ত,ব,ব,শ",matchfirst
"বাণী,শীত,শীত,তীর,শীত",spell
"বাণী,বাণী,তীর,বাণী,বীণ",spell
"ট,ট,র,প,ক",matchSound
"বাণী,তীর,তীর,শীত,শীত",Sound
"ড,দ,ধ,শ,র",match
"ড,র,দ,উ,ড",match
"শ,ড,ধ,ধ,শ",matchSound
"শ,উ,ড,শ,শ",match
"ধ,উ,ধ,শ,ড",match
"উ,শ,র,উ,ড",matchSound
"ড,ধ,দ,ধ,ধ",matchfirst
"র,শ,শ,র,ধ",matchfirst
"র,ড,ড,ধ,ধ",matchfirst
"ক,অ,ম,অ,প",matchfirst
"র,ধ,র,ধ,ড",matchfirst
"ধুর,ডুমুর,শুধু,শুরু,ডুমুর",spell
"রুল,দুধ,দুরু,শুধু,শুধু",spell
"শুধু,শুরু,দুরু,শুধু,দুরু",Sound
"ক,দ,ক,ক,প",match
"প,প,ভ,প,প",match
"র,দ,র,ঊ,ঊ",matchSound
"ত,প,ভ,ঊ,ঊ",match
"ভ,র,ঊ,প,র",match
"দ,র,ক,ঊ,ত",matchSound
"প,অ,প,ম,অ",matchfirst
"দ,ক,দ,ভ,দ",matchfirst
"ভ,ক,ক,ভ,ভ",matchfirst
"র,প,র,ঊ,প",matchfirst
"প,প,র,র,ভ",matchfirst
"রূপ,ভূত,কূপ,পূর,ঊপ",spell
"ভূত,ভূত,দূত,দূত,ভূত",spell
"দূত,দূর,দূত,রূপ,রূপ",Sound
"ম,ক,অ,ম,অ",matchfirst
"অমত,পরম,অক্ষম,অমর,অপর",spell
