"w,c,p,k,g",match
"m,r,p,t,j",match
"sada,wana,rasa,aba,ka",spell
"dha,sa,yaga,lara,sapa",Sound
"l,r,r,j,d",match
"j,p,r,l,d",match
"l,r,a,r,l",matchSound
"p,l,l,l,r",match
"r,d,d,p,a",match
"r,j,j,p,p",matchSound
"p,j,d,j,a",matchfirst
"a,j,a,j,a",matchfirst
"w,s,j,b,m",matchSound
"a,a,a,d,j",matchfirst
"a,d,j,p,a",matchfirst
"paran,da,an,pa,pa",spell
"da,paran,pa,dalan,an",spell
"aran,an,ja,jaran,pa",Sound
"m,w,d,w,d",match
"r,b,d,n,k",match
"k,d,w,w,w",matchSound
"m,k,s,g,g",match
"i,d,d,n,i",match
"d,d,k,p,p",match
"k,b,d,m,b",matchSound
"j,d,w,s,i",matchfirst
"d,s,r,d,r",matchfirst
"c,b,g,c,r",matchfirst
"i,n,g,p,p",matchfirst
"si,titi,pi,gi,bibi",spell
"iki,pipi,wiji,ti,bibi",spell
"ji,di,titi,ti,pithi",Sound
"s,j,d,y,y",match
"n,n,r,d,n",match
"d,g,r,b,t",match
"r,k,g,c,b",matchSound
"b,b,d,c,g",match
"r,k,t,w,j",match
"d,r,s,n,g",matchSound
"w,y,g,g,y",matchfirst
"w,c,w,p,d",matchfirst
"d,w,g,p,g",matchfirst
"r,s,u,d,n",matchfirst
"cupu,hu,susu,ru,thu",spell
"buku,wu,dudu,lucu,puthu",spell
"b,w,b,d,c",matchSound
"wu,mutu,lucu,pupu,mu",Sound
"d,w,n,j,s",match
"p,m,m,k,d",match
"d,m,d,j,k",matchSound
"é,m,j,é,d",match
"r,n,s,d,m",match
"d,d,s,d,d",matchSound
"m,s,r,n,m",matchfirst
"p,w,r,d,p",matchfirst
"d,p,d,d,s",matchfirst
"b,b,b,d,n",matchfirst
"d,m,n,r,d",matchfirst
"kéré,né,wé,dhéwé,dédé",spell
"ré,né,wé,kéné,pé",spell
"sé,pé,kéné,pépé,dé",Sound
"e,m,e,g,e",match
"p,m,r,r,l",match
"l,e,l,p,p",matchSound
"e,m,g,m,l",match
"g,g,m,r,p",match
"p,m,l,g,p",matchSound
"p,j,r,b,p",matchfirst
"e,m,p,p,m",matchfirst
"p,e,e,p,m",matchfirst
"p,e,p,e,p",matchfirst
"m,m,p,p,p",matchfirst
"merem,ge,gelem,pe,merem",spell
"ge,em,me,me,ge",spell
"ge,gelem,me,em,em",Sound
"g,r,j,s,k",matchfirst
"kaya,lara,sa,ta,ya",spell
