"า,ง,บ,ช,บ",match
"ด,ด,า,น,า",match
"งาน,บ้าน,บ้าน,บ้าน,นาง",spell
"งาน,งาน,ช้าง,ช้าง,ช้าง",Sound
"บ,อ,ด,บ,บ",match
"น,ค,ง,ค,ง",match
"ด,น,ค,ช,ช",matchSound
"บ,อ,ช,ด,ช",match
"ค,ด,ช,ค,น",match
"บ,ง,ด,ค,น",matchSound
"ม,บ,ค,ง,ง",matchfirst
"ม,ง,ค,ค,ค",matchfirst
"บ,ม,อ,ด,ม",matchSound
"ม,ค,บ,ง,ง",matchfirst
"ค,ค,ม,ค,ม",matchfirst
"คีม,มีด,คีม,คีบ,บีบ",spell
"งีบ,บีบ,งีบ,มีด,คีบ",spell
"มีด,บีบ,คีบ,คีม,มีด",Sound
"ง,อ,ด,บ,บ",match
"ช,บ,ง,บ,โ",match
"ด,ด,ม,บ,ม",matchSound
"ด,ด,ด,ด,อ",match
"โ,โ,บ,อ,โ",match
"อ,น,บ,ม,ช",match
"โ,ม,ด,น,ง",matchSound
"โ,โ,โ,โ,โ",matchfirst
"โ,โ,โ,โ,โ",matchfirst
"โ,โ,โ,โ,โ",matchfirst
"โ,โ,โ,โ,โ",matchfirst
"โดม,โดน,โมด,โชน,โคง",spell
"โดน,โดน,โคง,โชน,โมด",spell
"โชน,โมด,โดน,โมด,โดน",Sound
"น,ค,ง,เ,เ",match
"ด,ค,อ,ด,เ",match
"ง,อ,ง,บ,ง",match
"ง,ด,ช,ค,ค",matchSound
"ด,ง,เ,ง,ด",match
"อ,ง,เ,อ,ง",match
"ม,น,เ,ค,อ",matchSound
"เ,เ,เ,เ,เ",matchfirst
"เ,เ,เ,เ,เ",matchfirst
"เ,เ,เ,เ,เ",matchfirst
"เ,เ,เ,เ,เ",matchfirst
"เมง,เบน,เดน,เบน,เมง",spell
"เชน,เชน,เดน,เดน,เบง",spell
"บ,ช,อ,า,า",matchSound
"เบง,เมง,เบง,เบง,เดน",Sound
"ด,น,บ,อ,ช",match
"บ,อ,บ,ช,ค",match
"ด,อ,บ,ด,ม",matchSound
"ง,อ,ช,ด,ม",match
"ด,ช,ง,ค,ช",match
"บ,ม,ม,บ,ช",matchSound
"ด,ด,ม,ม,ช",matchfirst
"ม,ช,ด,ช,ม",matchfirst
"ม,ม,ม,ช,ม",matchfirst
"บ,ง,ง,บ,ด",matchfirst
"ม,ช,ด,ด,ด",matchfirst
"ชุบ,ชุน,ดุม,มุง,ชุน",spell
"ดุม,มุง,มุด,ดุม,ชุน",spell
"ดุม,มุง,มุด,ดุม,ชุน",Sound
"ค,ค,อ,บ,อ",match
"อ,ม,บ,ด,น",match
"ง,ม,ช,ด,บ",matchSound
"อ,น,ค,บ,ค",match
"น,อ,บ,อ,น",match
"อ,ด,อ,น,น",matchSound
"ช,ด,ง,น,ช",matchfirst
"ด,ด,ม,ม,ช",matchfirst
"ม,ม,ช,ช,ช",matchfirst
"ม,ด,ช,ด,ช",matchfirst
"ม,ม,ช,ช,ช",matchfirst
"ดุม,มุง,มุด,ชุน,มุด",spell
"ชุน,ชุน,ชุบ,ดุม,มุด",spell
"มุง,ชุน,มุด,มุด,มุง",Sound
"น,ง,ช,ด,ด",matchfirst
"งาน,งาน,ด้าม,บ้าน,บ้าน",spell
