"a,th,ph,dl,th",match
"a,ch,l,ph,ch",match
"am,la,qa,xha,pha",spell
"va,la,xha,ha,va",Sound
"nq,gc,ngc,p,qh",match
"nq,t,ng,nx,tsh",match
"gc,ng,nq,tsh,ngc",matchSound
"t,e,ng,tsh,p",match
"nq,p,ngc,gc,nx",match
"tsh,ngc,nx,nq,ng",matchSound
"ng,gc,tsh,qh,nx",matchfirst
"ngc,t,go,e,nq",matchfirst
"ch,ph,h,ch,dl",matchSound
"t,gc,tsh,ng,qh",matchfirst
"ngc,g,nx,gc,t",matchfirst
"ti,nge,qhu,itsh,in",spell
"gce,in,qhu,ke,le",spell
"go,gce,ye,tshe,tshe",Sound
"r,c,w,k,ny",match
"c,ny,I,g,hh",match
"nc,kl,w,nc,r",matchSound
"g,hh,r,c,m",match
"i,kl,c,k,kl",match
"q,h,th,v,q",match
"ny,nc,w,nc,kl",matchSound
"m,ny,k,w,kl",matchfirst
"m,k,d,r,c",matchfirst
"kl,c,w,d,m",matchfirst
"hh,r,g,kl,m",matchfirst
"ig,id,ka,hha,nya",spell
"ci,ka,ik,ncwa,ga",spell
"bi,ikl,ka,hha,ti",Sound
"ngx,gq,ngq,ngc,n",match
"x,ngx,ngq,o,bh",match
"ph,h,ph,l,q",match
"y,n,ngx,hl,n",matchSound
"x,y,bh,x,ngq",match
"gq,x,ngx,hl,ngq",match
"n,ngx,o,n,x",matchSound
"hl,n,x,ngx,y",matchfirst
"ngq,y,n,x,ngx",matchfirst
"ngc,ngx,x,hl,ngq",matchfirst
"ngx,x,hl,bh,nt",matchfirst
"ma,xo,bo,ngxo.,ngxo",spell
"hlo,ngo,nto,ye,gqo",spell
"q,xh,l,q,q",matchSound
"gqo,om,ma,hlo,bo",Sound
"gq,x,ngx,hl,ngq",match
"n,ngx,o,n,x",matchSound
"ngq,y,n,x,ngx",matchfirst
"hl,n,x,ngx,y",matchfirst
"ngc,ngx,x,hl,ngq",matchfirst
"hlo,ngo,nto,ye,gqo",spell
"gqo,om,ma,hlo,bo",Sound
"ngx,x,hl,bh,nt",matchfirst
"ma,xo,bo,ngxo.,ngxo",spell
"ph,xh,ch,q,v",matchfirst
"ig,id,ka,hha,nya",spell
"bi,ikl,ka,hha,ti",Sound
"ngx,gq,ngq,ngc,n",match
"x,ngx,ngq,o,bh",match
"ci,ka,ik,ncwa,ga",spell
"y,n,ngx,hl,n",matchSound
"hlo,ngo,nto,ye,gqo",spell
"gqo,om,ma,hlo,bo",Sound
"ngx,x,hl,bh,nt",matchfirst
"ma,xo,bo,ngxo.,ngxo",spell
"xh,th,v,a,ch",matchfirst
"ig,id,ka,hha,nya",spell
"gq,x,ngx,hl,ngq",match
"n,ngx,o,n,x",matchSound
"ngq,y,n,x,ngx",matchfirst
"hl,n,x,ngx,y",matchfirst
"ngc,ngx,x,hl,ngq",matchfirst
"hlo,ngo,nto,ye,gqo",spell
"gqo,om,ma,hlo,bo",Sound
"th,h,q,ph,ph",matchfirst
"la,pha,va,tha,pha",spell
