"m,l,m,p,m",match
"c,l,c,m,a",match
"via,mudo,tio,mago,pinto",spell
"mi,trigo,isla,año,via",Sound
"t,s,s,r,s",match
"r,y,y,t,s",match
"d,d,s,r,o",matchSound
"t,y,y,t,r",match
"o,t,s,t,o",match
"o,y,r,s,o",matchSound
"r,o,o,t,t",matchfirst
"s,r,r,y,s",matchfirst
"l,c,n,p,n",matchSound
"d,s,t,d,s",matchfirst
"d,d,y,t,y",matchfirst
"tia,rio,flaco,rio,pintar",spell
"mago,flor,valor,rio,fin",spell
"mago,barco,riso,aji,rico",Sound
"i,f,j,f,n",match
"j,j,n,j,b",match
"j,b,n,j,j",matchSound
"f,i,j,b,f",match
"i,x,x,b,n",match
"c,m,l,a,a",match
"j,x,b,i,n",matchSound
"b,t,i,f,i",matchfirst
"i,f,n,n,f",matchfirst
"i,t,i,f,t",matchfirst
"n,b,i,n,i",matchfirst
"rico,yoga,nota,via,vida",spell
"gol,mudo,barco,barco,rico",spell
"nota,gol,bota,muro,mi",Sound
"g,k,k,g,ñ",match
"c,u,ñ,c,c",match
"l,n,n,l,c",match
"g,k,u,ñ,c",matchSound
"k,g,k,k,g",match
"u,ñ,ñ,ñ,k",match
"c,c,g,g,g",matchSound
"c,k,ñ,g,k",matchfirst
"k,k,k,v,g",matchfirst
"u,g,k,c,k",matchfirst
"v,u,g,g,u",matchfirst
"tio,yoga,yoga,riso,tia",spell
"vida,gol,aji,vaso,sin",spell
"c,m,l,c,a",matchSound
"año,mago,muro,pintar,bota",Sound
"c,c,g,g,v",match
"g,c,v,u,ñ",match
"ñ,v,k,u,ñ",matchSound
"g,ñ,g,ñ,u",match
"ñ,ñ,v,v,g",match
"v,k,g,u,u",matchSound
"u,u,k,ñ,g",matchfirst
"ñ,c,u,u,u",matchfirst
"g,u,c,c,v",matchfirst
"m,c,l,p,n",matchfirst
"k,k,ñ,c,v",matchfirst
"valor,vaso,trigo,risa,isla",spell
"tia,tia,muro,mago,barco",spell
"via,via,mixto,nota,mixto",Sound
"k,v,v,c,v",match
"k,c,v,g,v",match
"ñ,ñ,ñ,u,c",matchSound
"c,c,g,c,g",match
"ñ,ñ,g,ñ,g",match
"c,u,k,u,c",matchSound
"p,n,p,n,m",matchfirst
"g,c,a,c,u",matchfirst
"u,k,g,v,g",matchfirst
"c,g,u,g,g",matchfirst
"u,u,u,c,c",matchfirst
"via,riso,tio,ajo,vaso",spell
"vaso,nota,trigo,flaco,vida",spell
"isla,mixto,mi,rico,luna",Sound
"a,m,c,c,a",matchfirst
"via,barco,vaso,bota,luna",spell
