"s,m,m,v,c",match
"m,s,a,a,a",match
"cai,cama,cai,mapa,va",spell
"sa,ca,cai,caixa,casa",Sound
"t,e,d,t,z",match
"qu,t,qu,d,t",match
"e,qu,z,t,z",matchSound
"e,d,e,t,r",match
"e,e,qu,qu,qu",match
"t,qu,e,e,qu",matchSound
"t,t,qu,d,t",matchfirst
"qu,z,r,t,t",matchfirst
"c,a,a,x,m",matchSound
"t,d,qu,d,t",matchfirst
"r,z,d,d,r",matchfirst
"queijo,trem,rei,rei,dente",spell
"da,quen,me,za,queijo",spell
"qua,rede,rede,rei,tela",Sound
"f,h,s,f,i",match
"g,p,g,g,h",match
"h,h,i,f,h",matchSound
"s,g,f,h,g",match
"s,p,h,g,h",match
"s,c,c,s,x",match
"g,h,p,i,h",matchSound
"s,f,h,s,f",matchfirst
"h,h,g,h,s",matchfirst
"p,g,h,f,h",matchfirst
"h,g,s,s,p",matchfirst
"ri,ri,si,ge,qui",spell
"ti,ti,fi,si,pique",spell
"pino,rima,si,qui,pipa",Sound
"c,j,b,t,o",match
"v,t,j,o,o",match
"v,a,v,a,x",match
"b,m,t,v,c",matchSound
"c,c,c,m,v",match
"m,v,m,m,m",match
"c,v,m,o,m",matchSound
"v,c,c,j,b",matchfirst
"o,o,c,o,m",matchfirst
"m,o,c,b,b",matchfirst
"m,o,o,m,t",matchfirst
"boto,bi,mi,toco,bo",spell
"so,vo,ovo,boné,jo",spell
"a,v,m,m,a",matchSound
"boné,vi,voto,boto,boca",Sound
"p,u,l,n,p",match
"u,l,u,l,u",match
"l,l,u,n,u",matchSound
"p,l,n,u,u",match
"p,n,p,u,n",match
"ch,n,ch,ch,p",matchSound
"p,p,ch,ch,l",matchfirst
"ch,p,n,p,ch",matchfirst
"u,l,n,u,ch",matchfirst
"x,v,c,x,c",matchfirst
"l,p,l,u,ch",matchfirst
"pu,ju,chute,bu,tu",spell
"lo,pouco,u,luva,chute",spell
"po,chute,um,po,pu",Sound
"n,c,r,p,ch",match
"n,ch,n,p,ã",match
"ch,c,r,r,ch",matchSound
"n,c,ã,p,ch",match
"c,ã,n,ã,n",match
"ã,ã,p,p,c",matchSound
"s,s,s,c,v",matchfirst
"n,p,n,r,c",matchfirst
"c,r,r,c,c",matchfirst
"r,n,r,c,c",matchfirst
"p,r,ch,ch,n",matchfirst
"cano,olho,alho,chão,barão",spell
"cano,rã,cano,cano,coelho",spell
"cano,lhama,não,chão,milho",Sound
"m,m,x,x,v",matchfirst
"carro,caixa,vaga,sa,carro",spell
